segment,orig_month_back,orig_date,seasoning0,income,score,ltv0,limit,util0,ead0,tenor_m,secured,collateral_type,pit_pd_base,ttc_pd,shock_pd,shock_lgd,shock_ead,stage_ifrs9,ECL_12m_EIR_t,ECL_life_EIR_t,ECL_stage_EIR_t,interest_gross_12m,interest_stage3_12m,vintage
Mortgage,53,2020-08-25,53,52803.630364820216,754.2939966037479,0.8485366896600599,1374713.052321143,0.9550650033386252,1312940.325904744,57,1,property,0.022,0.018,-0.030350661528399575,1.216326905366373,-1.1499425778935632,Stage3,454098.178514808,454098.178514808,454098.178514808,274778.4816533447,93703.30064046357,48
Mortgage,31,2022-06-16,31,46673.723016863,755.538782800369,0.7561527946849679,1568353.3104276548,0.80507570758763,1262643.1511399462,122,1,property,0.022,0.018,0.6123756774697876,0.5864785329581541,0.3717915672538312,Stage3,483125.1677251012,483125.1677251012,483125.1677251012,283474.5981716235,69554.41976665912,30
Mortgage,7,2024-06-05,7,36442.97037648004,671.960036263012,0.8546471705843175,2615315.4014293416,0.8290298148253994,2168174.442956982,43,1,none,0.022,0.018,-1.176245179750222,-1.1474978187502312,-0.9651905774699768,Stage3,0.0,16275.778406787178,16275.778406787178,427169.93444610946,427169.93444610946,6
Mortgage,9,2024-04-06,9,37333.570212949744,692.1051860270724,0.4935303950264045,219453.0287620006,0.8572854856060214,188133.89632994388,103,1,property,0.022,0.018,0.07524105809714082,1.2609912339841165,1.4287805815376688,Stage2,0.0,0.0,0.0,20621.813492907895,20621.813492907895,6
Mortgage,37,2021-12-18,37,39824.290233027845,688.4870429744402,0.2843845847738185,1040838.627139432,0.8392372452504209,873510.5421907268,38,1,property,0.022,0.018,0.5270532943416946,0.5314279081382267,0.379271838825167,Stage2,0.0,0.0,0.0,163606.16371301995,163606.16371301995,36
Mortgage,46,2021-03-23,46,57783.223668008795,703.273806455996,0.8203302523817497,2749260.604989634,0.8402741744381869,2310132.6851730947,60,1,property,0.022,0.018,0.5103517909082312,0.6629672442971303,0.38530787330482297,Stage3,578949.9169597393,578949.9169597393,578949.9169597393,529059.4809637261,85236.06512463238,42
Mortgage,31,2022-06-16,31,29564.829857756115,707.9335098063016,0.6046880636382258,820920.7527352595,0.6122213399550934,502585.2032365245,88,1,property,0.022,0.018,-0.4831893717332821,0.23251548968877736,-0.11047111593617424,Stage2,0.0,0.0,0.0,103578.7665980561,103578.7665980561,30
Mortgage,47,2021-02-21,47,32576.250971538022,644.8302051239954,0.7107182002830813,1828128.9594330275,0.9643914718809022,1763031.9779757196,54,1,property,0.022,0.018,-2.5142840023431865,-2.141720378032184,0.8924579772167417,Stage3,0.0,61340.94449553931,61340.94449553931,347616.6824499296,347616.6824499296,42
Mortgage,27,2022-10-14,27,29344.55122527144,716.6012466488049,0.6068398911937517,2137621.4148547836,0.8984508911320789,1920547.8650792956,73,1,cash,0.022,0.018,0.9607129002129072,0.5587858187651449,6.177553642421416,Stage3,0.0,180577.72802815502,180577.72802815502,390244.6564737512,390244.6564737512,24
Mortgage,16,2023-09-09,16,38471.22424489078,764.6398200236805,0.5331791893159505,682485.7535619988,0.9442278608183644,644422.0631248556,96,1,property,0.022,0.018,0.07305831404203059,-1.6678418422714314,1.1223645764166683,Stage3,0.0,98810.85327922087,98810.85327922087,133564.95182029906,133564.95182029906,12
Mortgage,30,2022-07-16,30,47448.89870387606,729.6888592674111,0.27966044378768856,743681.3663521075,0.7913164926093029,588487.3304406438,69,1,property,0.022,0.018,-0.26010003063126563,-0.453338967468083,-0.5910272815731291,Stage3,0.0,21396.303377612498,21396.303377612498,118995.59990527725,118995.59990527725,30
Mortgage,7,2024-06-05,7,41186.03559614335,645.618335780784,0.675712892488508,2963153.7055178136,0.7777122284579839,2304480.8715817914,140,1,property,0.022,0.018,-0.3789038204604746,-0.1979842468149051,0.32837782531048043,Stage3,0.0,291888.0929384705,291888.0929384705,486925.20286587917,486925.20286587917,6
Mortgage,39,2021-10-19,39,35446.37822098554,685.0092642011859,0.648499243464289,594644.0015512742,0.7118481695343455,423296.244028853,83,1,none,0.022,0.018,0.8675367024970415,0.14686630844101672,0.07978876451164066,Stage3,0.0,137223.73268994474,137223.73268994474,86878.97301226338,86878.97301226338,36
Mortgage,24,2023-01-12,24,56986.19629952934,761.928120985163,0.5132481308704809,826749.5740846631,0.8088820631777566,668742.9012169337,43,1,property,0.022,0.018,0.1236618417920377,0.004143008112378796,0.3817507887243263,Stage3,149585.72528996237,149585.72528996237,149585.72528996237,136030.79808087312,35905.12481533775,24
Mortgage,8,2024-05-06,8,26015.001176172467,697.9976933316211,0.7531743060824799,323198.61745018594,0.7444487788416525,240604.81608410133,51,1,property,0.022,0.018,0.1936371822091305,1.7267636315573958,-1.1796853046949172,Stage3,0.0,9581.81862190208,9581.81862190208,47110.42298926703,47110.42298926703,6
Mortgage,1,2024-12-02,1,19342.92988206661,730.8548096326398,0.25148855142108223,1708956.7822633276,0.4968567767466763,849106.7584347285,81,1,property,0.022,0.018,0.430370116403818,-0.23236850633570616,0.7859039994320232,Stage3,136161.88282121893,136161.88282121893,136161.88282121893,179409.1821676045,46117.110817486195,0
Mortgage,14,2023-11-08,14,41566.58131980859,598.6239721376483,0.5056649777175853,1579453.9249109556,0.9462927809875558,1494625.8470456982,34,1,property,0.022,0.018,0.07195751709630444,-0.0751472872083313,-0.10460474107023117,Stage3,297308.2474258888,297308.2474258888,297308.2474258888,278996.82478186366,174373.0154886648,12
Mortgage,49,2020-12-23,49,35706.60174566159,683.0984140362443,0.4470408804235134,2602295.801241658,0.7280446141484233,1894587.442515045,73,1,property,0.022,0.018,-0.37826085703577716,0.2676341910910634,-0.29112922897667937,Stage3,236047.3173349016,236047.3173349016,236047.3173349016,384969.6428332654,325632.21668227337,48
Mortgage,2,2024-11-02,2,33853.81906825041,783.4132674537477,0.4434691609563195,2277261.132537489,0.9104871848217898,2073417.077668139,104,1,none,0.022,0.018,0.5412649236332784,1.401065561118847,1.4657555890321545,Stage3,0.0,715400.5668740767,715400.5668740767,431794.1389901124,431794.1389901124,0
Mortgage,48,2021-01-22,48,20864.947990467826,794.1205208461819,0.5939193377373188,540045.5287536728,0.9519074205248608,514073.34624189325,140,0,none,0.022,0.018,2.8767447942252367,-0.9658251947450807,1.0641615709500054,Stage3,0.0,81346.06216497182,81346.06216497182,108621.10920233384,108621.10920233384,48
Mortgage,35,2022-02-16,35,39474.60793660142,719.0059019541932,0.5795861420286832,890666.2943628146,0.8077463989356964,719432.4919249645,82,1,property,0.022,0.018,-1.336867850130889,0.4617230915456513,-0.1340660108384624,Stage3,103451.4196084657,103451.4196084657,103451.4196084657,152087.43666742975,39080.28351197338,30
Mortgage,3,2024-10-03,3,77182.72455549498,699.59589436824,0.555264322103638,1399475.8542841321,0.9260973532570623,1296050.884599701,39,0,none,0.022,0.018,-0.2702759311067667,0.003549683773599674,-0.9001889585651716,Stage3,528897.4237048015,528897.4237048015,528897.4237048015,256993.24777523024,91292.00529241754,0
Mortgage,13,2023-12-08,13,20759.353679862408,723.212497945372,0.6773180587818626,214112.45346441522,0.8289504132871537,177488.60678925345,101,0,none,0.022,0.018,-1.510026226662816,-1.3612110626877505,0.01996353100412085,Stage2,0.0,0.0,0.0,36899.88135148579,36899.88135148579,12
Mortgage,40,2021-09-19,40,33996.65487571323,715.0316471582883,0.7097524129129742,2669784.010123735,0.9491089461873146,2533915.888396281,120,1,property,0.022,0.018,-0.1756088862284533,-0.6512603889862894,-0.6048521653706772,Stage3,0.0,543400.9766973122,543400.9766973122,544848.8098440366,544848.8098440366,36
Mortgage,40,2021-09-19,40,37485.406665484144,723.8895790912821,0.6778743300291765,1281777.4246630527,0.8664871332075875,1110643.646106493,42,1,property,0.022,0.018,-0.28537478650792714,-0.07324364764206236,-0.0643481942752537,Stage3,0.0,135314.67571849978,135314.67571849978,211564.0701485783,196665.19196910094,36
Mortgage,24,2023-01-12,24,30138.16769763399,776.5186014328406,0.7908750305771504,830159.0448219415,0.8509349324322065,706411.3307135439,115,1,property,0.022,0.018,-0.9289120158373576,1.7208765458276731,-0.7206797644245967,Stage3,0.0,106201.77296442392,106201.77296442392,147912.61810642367,147912.61810642367,24
Mortgage,57,2020-04-27,57,38911.67015224958,779.7875327918644,0.7011957269533043,2014344.4865839367,0.9285669027050419,1870453.620888224,95,1,property,0.022,0.018,0.8694992072405199,0.6198393117884425,0.58879220273799,Stage3,0.0,212431.16861045465,212431.16861045465,387422.6808371673,387422.6808371673,54
Mortgage,54,2020-07-26,54,30099.00609558372,798.4377251985434,0.5257799066911775,1708095.9819969854,0.8072864265995948,1378922.7015954722,83,1,property,0.022,0.018,-1.037520090578286,-1.0548560773320554,-0.7345652145340931,Stage2,0.0,0.0,0.0,335904.63764671085,335904.63764671085,54
Mortgage,49,2020-12-23,49,38735.39482588219,897.8860862757267,0.7159480135874918,2512858.511742663,0.9925407756964078,2494114.536460384,128,0,none,0.022,0.018,-0.6299641688493811,2.9901849013527766,0.47387206162273937,Stage3,0.0,1626903.49243837,1626903.49243837,548447.9592015522,548447.9592015522,48
Mortgage,9,2024-04-06,9,32628.621629581525,886.9604809493524,0.4770801723397526,2751345.932958622,0.7012512890492925,1929384.882107762,22,1,none,0.022,0.018,0.41618579477537027,-0.10300499627615967,0.04770098973481753,Stage2,0.0,0.0,0.0,313295.35466606985,313295.35466606985,6
Mortgage,20,2023-05-12,20,28972.81490917463,660.4493333313625,0.5209737184391672,2589566.009668123,0.904754884433133,2342922.495809252,41,1,property,0.022,0.018,1.4022554488764438,-1.0024202698032278,0.05330393211228378,Stage3,0.0,98717.04498708335,98717.04498708335,444569.54357980547,444569.54357980547,18
Mortgage,35,2022-02-16,35,35158.71583224185,649.6325041927291,0.43792494150521466,951966.9519101195,0.8475493129496116,806838.9360421577,63,1,property,0.022,0.018,0.07272931994338064,-0.7313663253271055,0.10674454517510502,Stage3,120648.52760751935,120648.52760751935,120648.52760751935,168237.87111491058,125717.75196825228,30
Mortgage,11,2024-02-06,11,44450.42087660349,669.1683679124012,0.7104724031572652,859623.3631271336,0.8760416935510078,753065.906849907,119,1,property,0.022,0.018,1.2273225852185066,1.2636731819682359,2.189782400914144,Stage3,0.0,92350.24744310154,92350.24744310154,157952.38300453557,157952.38300453557,6
Mortgage,26,2022-11-13,26,18880.126158666797,699.7670880338303,0.5240545996874799,2369289.9784930786,0.8868519968412385,2101209.5485225217,80,1,property,0.022,0.018,-0.5572186509657302,-0.4678069637928292,-0.6220534280353157,Stage2,0.0,0.0,0.0,430083.01771657175,430083.01771657175,24
Mortgage,39,2021-10-19,39,48602.912942215764,694.3845217870315,0.7497537784280554,2477167.6357917204,0.964423843233935,2389039.5316449716,133,1,none,0.022,0.018,-0.6678485245231464,1.2244707789388731,0.8608715206800068,Stage3,0.0,749480.451457347,749480.451457347,503689.1679218149,503689.1679218149,36
Mortgage,1,2024-12-02,1,26773.984089754016,652.5316689423084,0.6179555183710929,506164.38267228875,0.7901950909017958,399968.61037698056,128,1,none,0.022,0.018,-1.7477018779473212,-1.087632597098478,-0.7613622737310918,Stage3,0.0,145074.1433756665,145074.1433756665,84792.9170870773,84792.9170870773,0
Mortgage,53,2020-08-25,53,47086.314789615186,746.6155017998628,0.6021105465973726,410738.0961503208,0.885194569487492,363583.1321938953,133,1,property,0.022,0.018,0.7116500561282352,1.0898537039441398,-1.1100866613695874,Stage3,0.0,35382.50441817897,35382.50441817897,76655.44370421294,76655.44370421294,48
Mortgage,12,2024-01-07,12,27410.756038791875,716.3133920676123,0.5530040491846121,1721645.5614654708,0.8961765795912907,1542898.430542653,33,1,property,0.022,0.018,0.21420298121873907,0.020487492161328617,-0.006020381971894337,Stage3,0.0,0.0,0.0,281096.8078144895,281096.8078144895,12
Mortgage,52,2020-09-24,52,49001.13242124723,726.7734774084055,0.31992668668263996,1598808.558195763,0.9188640294024223,1469087.674026836,74,1,property,0.022,0.018,0.4760798516623755,1.6675546145079503,0.5265120351485743,Stage3,427565.55477524205,427565.55477524205,427565.55477524205,330146.12124405644,133302.03376278823,48
Mortgage,31,2022-06-16,31,35576.497554553316,685.3291017309873,0.7593563841979644,2705967.1342961807,0.9662424018484586,2614620.183165332,77,1,property,0.022,0.018,-2.0228911822417084,-2.483069412755716,-2.407486134596486,Stage3,0.0,281815.6034064831,281815.6034064831,533588.9347486091,533588.9347486091,30
Mortgage,30,2022-07-16,30,24578.93978981057,687.3008798694966,0.5061808035956298,2705645.6180725126,0.8681302933384696,2348852.9240872352,107,1,property,0.022,0.018,-1.3909121578188897,0.016765545875981978,-1.7540231426584958,Stage3,0.0,108620.33916714882,108620.33916714882,489935.26558083773,489935.26558083773,30
Mortgage,15,2023-10-09,15,30203.480574887773,730.578673908331,0.6526325960049962,756164.1051709705,0.9749655698777318,737233.9677191004,107,1,property,0.022,0.018,-0.9837995917406391,0.8393818348342513,0.03878421559112836,Stage3,173701.36285659435,173701.36285659435,173701.36285659435,158923.416726519,91934.003112896,12
Mortgage,31,2022-06-16,31,59954.440203213904,665.7625717346853,0.7332982147622654,1111942.7763438409,0.9738582803484784,1082874.6800161256,27,1,none,0.022,0.018,1.2727424818105268,0.24102791241850602,-0.7989396722696867,Stage3,498288.5058373942,498288.5058373942,498288.5058373942,215325.46521859113,38941.83945442605,30
Mortgage,31,2022-06-16,31,37114.682059406885,754.1476204926861,0.6240293788942005,2895940.910124629,0.7573546350865212,2193254.2712195665,41,1,property,0.022,0.018,1.0531195785043308,0.782790669028588,0.20460597502856856,Stage3,0.0,202549.72999161895,202549.72999161895,416169.99796391267,416169.99796391267,30
Mortgage,59,2020-02-27,59,29960.206977004796,665.884469139751,0.6565948881185502,2563047.9013385144,0.8600196613521919,2204271.588138595,83,1,property,0.022,0.018,-0.18996942608723996,0.40214768882443575,-0.7053000663816286,Stage3,0.0,93775.74873474405,93775.74873474405,452413.30278503126,452413.30278503126,54
Mortgage,33,2022-04-17,33,58631.389100381144,817.6499546297006,0.6164322183317394,2687437.101467808,0.8980397596132358,2413425.368577841,27,1,property,0.022,0.018,-0.7561503065143051,1.1263294415230796,1.125549875543988,Stage3,0.0,0.0,0.0,418636.4773956179,418636.4773956179,30
Mortgage,10,2024-03-07,10,52008.89085806354,804.6489812071286,0.6083186104316237,1955193.8728493124,0.7775095054079478,1520181.821055719,38,1,property,0.022,0.018,0.6085826014930911,0.6297242676630879,0.9507904710105484,Stage3,0.0,155329.53341773825,155329.53341773825,287211.64919162163,287211.64919162163,6
Mortgage,9,2024-04-06,9,25517.131328779247,744.8460017082874,0.47601180891866135,1465811.0424998044,0.8363768555038241,1225970.4304887687,139,1,property,0.022,0.018,-1.2610638861125985,-1.7542311056714934,-0.6198065471133481,Stage3,0.0,105597.5551226585,105597.5551226585,258964.04383150436,258964.04383150436,6
Mortgage,14,2023-11-08,14,33326.71217628227,696.815816965947,0.8280875611954419,2027718.0253930364,0.9082471728924504,1841669.1639862873,98,1,vehicle,0.022,0.018,-2.707937913248893,-0.003933976711513224,-0.028007154299999424,Stage3,0.0,159740.55349499508,159740.55349499508,382193.8172272573,382193.8172272573,12
Mortgage,16,2023-09-09,16,17322.22393242017,742.4272392657236,0.6518046466620946,1577355.7190531967,0.9577882711158048,1510772.8070865883,25,1,property,0.022,0.018,0.8013221592416971,-0.8337270574671183,2.1016407608575696,Stage3,0.0,168838.11552814444,168838.11552814444,261060.0429864436,243368.02041958965,12
Mortgage,39,2021-10-19,39,52376.86422127068,787.6854284042577,0.7977531479610414,2451741.884884891,0.8468244270896329,2076194.9170393045,47,1,vehicle,0.022,0.018,0.37479396207418103,0.5878381164574575,-0.9886574088585403,Stage3,343169.82023308415,343169.82023308415,343169.82023308415,447660.722873221,0.0,36
Mortgage,17,2023-08-10,17,36377.58955194657,710.9655759806095,0.7765407089278601,2149341.850864134,0.7836977821103082,1684434.4415190865,48,1,property,0.022,0.018,-0.5601413955549552,-1.1808476346525056,-0.20954191764383862,Stage3,0.0,168839.8247861462,168839.8247861462,327210.3500227502,303556.5897801418,12
Mortgage,54,2020-07-26,54,48120.680907810194,678.2702705026853,0.6934867293144971,1724741.9799736731,0.8048608162395058,1388177.2378041518,65,1,property,0.022,0.018,-1.5524967030582941,-0.5060419827650621,-0.044821997716802196,Stage2,0.0,0.0,0.0,279153.76641467866,279153.76641467866,54
Mortgage,8,2024-05-06,8,16131.28973401746,671.2938041117512,0.7035912430925296,2398822.9213934373,0.9600645375837431,2303024.8187728743,40,1,property,0.022,0.018,0.45628990374586303,0.4049170639829635,1.1840807895019352,Stage2,0.0,0.0,0.0,435212.63882964326,435212.63882964326,6
Mortgage,24,2023-01-12,24,32274.7327751719,738.1181007552475,0.6251002256102622,762702.3413695473,0.9070707029258922,691824.9489092991,48,1,property,0.022,0.018,0.31719692150058076,0.4163617579129495,0.8696301676373849,Stage3,0.0,93454.46127899906,93454.46127899906,134390.67624557242,134390.67624557242,24
Mortgage,39,2021-10-19,39,38963.77544682511,792.6760100524912,0.8824649213066984,2373081.787068008,0.6794031465444893,1612279.2331414244,51,1,property,0.022,0.018,0.9370958708317336,0.37546036758784285,-0.530076497715275,Stage3,0.0,312516.4292049021,312516.4292049021,315684.27384909085,315684.27384909085,36
Mortgage,58,2020-03-28,58,14918.218917430775,735.5572945714858,0.4892011181428832,990107.8887341272,0.8871273338152482,878351.7715221507,131,1,none,0.022,0.018,-0.6435215483092753,0.1443947676268252,0.5728741549192055,Stage3,395916.69354876695,395916.69354876695,395916.69354876695,185185.8318292535,140468.71792265782,54
